predictor,n,diagnosis,score_fun,score
DNN,26,ST,Specificity,0.9936061381074168
DNN,26,ST,F1 score,0.904109589041096
DNN,27,1dAVb,Precision,0.7241379310344828
DNN,27,1dAVb,Recall,0.8260869565217391
DNN,27,1dAVb,Specificity,0.9887640449438202
DNN,27,1dAVb,F1 score,0.8
DNN,27,RBBB,Precision,0.7894736842105263
DNN,27,RBBB,Recall,1.0
DNN,27,RBBB,Specificity,0.9898862199747156
DNN,27,RBBB,F1 score,0.8823529411764706
DNN,27,LBBB,Precision,1.0
DNN,27,LBBB,Recall,1.0
DNN,27,LBBB,Specificity,1.0
DNN,27,LBBB,F1 score,1.0
DNN,27,SB,Precision,0.6470588235294118
DNN,27,SB,Recall,0.7857142857142857
DNN,27,SB,Specificity,0.9913473423980222
DNN,27,SB,F1 score,0.75
DNN,27,AF,Precision,1.0
DNN,27,AF,Recall,0.5
DNN,27,AF,Specificity,1.0
DNN,27,AF,F1 score,0.6666666666666666
DNN,27,ST,Precision,0.8611111111111112
DNN,27,ST,Recall,0.9142857142857143
DNN,27,ST,Specificity,0.9936143039591315
DNN,27,ST,F1 score,0.9056603773584906
DNN,28,1dAVb,Precision,0.7272727272727273
DNN,28,1dAVb,Recall,0.8275862068965517
DNN,28,1dAVb,Specificity,0.9888198757763975
DNN,28,1dAVb,F1 score,0.8
DNN,28,RBBB,Precision,0.7894736842105263
DNN,28,RBBB,Recall,1.0
DNN,28,RBBB,Specificity,0.98989898989899
DNN,28,RBBB,F1 score,0.8823529411764706
DNN,28,LBBB,Precision,1.0
DNN,28,LBBB,Recall,1.0
DNN,28,LBBB,Specificity,1.0
DNN,28,LBBB,F1 score,1.0
DNN,28,SB,Precision,0.65
DNN,28,SB,Recall,0.7857142857142857
DNN,28,SB,Specificity,0.991358024691358
DNN,28,SB,F1 score,0.75
DNN,28,AF,Precision,1.0
DNN,28,AF,Recall,0.5
DNN,28,AF,Specificity,1.0
DNN,28,AF,F1 score,0.6666666666666666
DNN,28,ST,Precision,0.8620689655172413
DNN,28,ST,Recall,0.9142857142857143
DNN,28,ST,Specificity,0.9936143039591315
DNN,28,ST,F1 score,0.90625
DNN,29,1dAVb,Precision,0.7297297297297297
DNN,29,1dAVb,Recall,0.8275862068965517
DNN,29,1dAVb,Specificity,0.9888198757763975
DNN,29,1dAVb,F1 score,0.8076923076923077
DNN,29,RBBB,Precision,0.7941176470588235
DNN,29,RBBB,Recall,1.0
DNN,29,RBBB,Specificity,0.98989898989899
DNN,29,RBBB,F1 score,0.8852459016393442
DNN,29,LBBB,Precision,1.0
DNN,29,LBBB,Recall,1.0
DNN,29,LBBB,Specificity,1.0
DNN,29,LBBB,F1 score,1.0
DNN,29,SB,Precision,0.65
DNN,29,SB,Recall,0.7894736842105263
DNN,29,SB,Specificity,0.991358024691358
DNN,29,SB,F1 score,0.75
DNN,29,AF,Precision,1.0
DNN,29,AF,Recall,0.5
DNN,29,AF,Specificity,1.0
DNN,29,AF,F1 score,0.6666666666666666
DNN,29,ST,Precision,0.8620689655172413
DNN,29,ST,Recall,0.9142857142857143
DNN,29,ST,Specificity,0.9936143039591315
DNN,29,ST,F1 score,0.90625
DNN,30,1dAVb,Precision,0.7307692307692307
DNN,30,1dAVb,Recall,0.8275862068965517
DNN,30,1dAVb,Specificity,0.988833746898263
DNN,30,1dAVb,F1 score,0.8085106382978723
DNN,30,RBBB,Precision,0.7941176470588235
DNN,30,RBBB,Recall,1.0
DNN,30,RBBB,Specificity,0.98989898989899
DNN,30,RBBB,F1 score,0.8852459016393442
DNN,30,LBBB,Precision,1.0
DNN,30,LBBB,Recall,1.0
DNN,30,LBBB,Specificity,1.0
DNN,30,LBBB,F1 score,1.0
DNN,30,SB,Precision,0.6521739130434783
DNN,30,SB,Recall,0.8
DNN,30,SB,Specificity,0.991358024691358
DNN,30,SB,F1 score,0.75
DNN,30,AF,Precision,1.0
DNN,30,AF,Recall,0.5217391304347826
DNN,30,AF,Specificity,1.0
DNN,30,AF,F1 score,0.6857142857142856
DNN,30,ST,Precision,0.8648648648648649
DNN,30,ST,Recall,0.9142857142857143
DNN,30,ST,Specificity,0.9936224489795918
DNN,30,ST,F1 score,0.9066666666666667
DNN,31,1dAVb,Precision,0.7333333333333333
DNN,31,1dAVb,Recall,0.8333333333333334
DNN,31,1dAVb,Specificity,0.9897567221510883
DNN,31,1dAVb,F1 score,0.8085106382978724
DNN,31,RBBB,Precision,0.7941176470588235
DNN,31,RBBB,Recall,1.0
DNN,31,RBBB,Specificity,0.9899117276166457
DNN,31,RBBB,F1 score,0.8852459016393442
DNN,31,LBBB,Precision,1.0
DNN,31,LBBB,Recall,1.0
DNN,31,LBBB,Specificity,1.0
DNN,31,LBBB,F1 score,1.0
DNN,31,SB,Precision,0.6521739130434783
DNN,31,SB,Recall,0.8
DNN,31,SB,Specificity,0.9913686806411838
DNN,31,SB,F1 score,0.75
DNN,31,AF,Precision,1.0
DNN,31,AF,Recall,0.5294117647058824
DNN,31,AF,Specificity,1.0
DNN,31,AF,F1 score,0.6923076923076924
DNN,31,ST,Precision,0.8648648648648649
DNN,31,ST,Recall,0.9142857142857143
DNN,31,ST,Specificity,0.9936305732484076
DNN,31,ST,F1 score,0.9066666666666667
DNN,32,1dAVb,Precision,0.7333333333333333
DNN,32,1dAVb,Recall,0.8333333333333334
DNN,32,1dAVb,Specificity,0.9898605830164765
DNN,32,1dAVb,F1 score,0.8095238095238095
DNN,32,RBBB,Precision,0.8
DNN,32,RBBB,Recall,1.0
DNN,32,RBBB,Specificity,0.9899244332493703
DNN,32,RBBB,F1 score,0.888888888888889
DNN,32,LBBB,Precision,1.0
DNN,32,LBBB,Recall,1.0
DNN,32,LBBB,Specificity,1.0
DNN,32,LBBB,F1 score,1.0
DNN,32,SB,Precision,0.6521739130434783
DNN,32,SB,Recall,0.8
DNN,32,SB,Specificity,0.9913686806411838
DNN,32,SB,F1 score,0.75
DNN,32,AF,Precision,1.0
DNN,32,AF,Recall,0.5333333333333333
DNN,32,AF,Specificity,1.0
DNN,32,AF,F1 score,0.6956521739130436
DNN,32,ST,Precision,0.8648648648648649
DNN,32,ST,Recall,0.9142857142857143
DNN,32,ST,Specificity,0.9936386768447837
DNN,32,ST,F1 score,0.9069767441860465
DNN,33,1dAVb,Precision,0.7352941176470589
DNN,33,1dAVb,Recall,0.8333333333333334
DNN,33,1dAVb,Specificity,0.98989898989899
DNN,33,1dAVb,F1 score,0.8108108108108107
DNN,33,RBBB,Precision,0.8
DNN,33,RBBB,Recall,1.0
DNN,33,RBBB,Specificity,0.989937106918239
DNN,33,RBBB,F1 score,0.888888888888889
DNN,33,LBBB,Precision,1.0
DNN,33,LBBB,Recall,1.0
DNN,33,LBBB,Specificity,1.0
DNN,33,LBBB,F1 score,1.0
DNN,33,SB,Precision,0.6521739130434783
DNN,33,SB,Recall,0.8
DNN,33,SB,Specificity,0.991389913899139
DNN,33,SB,F1 score,0.7500000000000001
DNN,33,AF,Precision,1.0
DNN,33,AF,Recall,0.5333333333333333
DNN,33,AF,Specificity,1.0
DNN,33,AF,F1 score,0.6956521739130436
DNN,33,ST,Precision,0.8666666666666667
DNN,33,ST,Recall,0.9166666666666666
DNN,33,ST,Specificity,0.9936386768447837
DNN,33,ST,F1 score,0.909090909090909
DNN,34,1dAVb,Precision,0.7352941176470589
DNN,34,1dAVb,Recall,0.8333333333333334
DNN,34,1dAVb,Specificity,0.98989898989899
DNN,34,1dAVb,F1 score,0.8108108108108109
DNN,34,RBBB,Precision,0.8
DNN,34,RBBB,Recall,1.0
DNN,34,RBBB,Specificity,0.989937106918239
DNN,34,RBBB,F1 score,0.888888888888889
DNN,34,LBBB,Precision,1.0
DNN,34,LBBB,Recall,1.0
DNN,34,LBBB,Specificity,1.0
DNN,34,LBBB,F1 score,1.0
DNN,34,SB,Precision,0.6666666666666666
DNN,34,SB,Recall,0.8
DNN,34,SB,Specificity,0.991389913899139
DNN,34,SB,F1 score,0.7500000000000001
DNN,34,AF,Precision,1.0
DNN,34,AF,Recall,0.5333333333333333
DNN,34,AF,Specificity,1.0
DNN,34,AF,F1 score,0.6956521739130436
DNN,34,ST,Precision,0.8666666666666667
DNN,34,ST,Recall,0.9166666666666666
DNN,34,ST,Specificity,0.9936386768447837
DNN,34,ST,F1 score,0.909090909090909
DNN,35,1dAVb,Precision,0.7352941176470589
DNN,35,1dAVb,Recall,0.8333333333333334
DNN,35,1dAVb,Specificity,0.9899117276166457
DNN,35,1dAVb,F1 score,0.8115942028985507
DNN,35,RBBB,Precision,0.8
DNN,35,RBBB,Recall,1.0
DNN,35,RBBB,Specificity,0.9899623588456713
DNN,35,RBBB,F1 score,0.888888888888889
DNN,35,LBBB,Precision,1.0
DNN,35,LBBB,Recall,1.0
DNN,35,LBBB,Specificity,1.0
DNN,35,LBBB,F1 score,1.0
DNN,35,SB,Precision,0.6666666666666666
DNN,35,SB,Recall,0.8
DNN,35,SB,Specificity,0.9914004914004914
DNN,35,SB,F1 score,0.7500000000000001
DNN,35,AF,Precision,1.0
DNN,35,AF,Recall,0.5333333333333333
DNN,35,AF,Specificity,1.0
DNN,35,AF,F1 score,0.6956521739130436
DNN,35,ST,Precision,0.8666666666666667
DNN,35,ST,Recall,0.9166666666666666
DNN,35,ST,Specificity,0.9936548223350253
DNN,35,ST,F1 score,0.9090909090909091
DNN,36,1dAVb,Precision,0.7391304347826086
DNN,36,1dAVb,Recall,0.8333333333333334
DNN,36,1dAVb,Specificity,0.9899244332493703
DNN,36,1dAVb,F1 score,0.8125
DNN,36,RBBB,Precision,0.8
DNN,36,RBBB,Recall,1.0
DNN,36,RBBB,Specificity,0.9899623588456713
DNN,36,RBBB,F1 score,0.888888888888889
DNN,36,LBBB,Precision,1.0
DNN,36,LBBB,Recall,1.0
DNN,36,LBBB,Specificity,1.0
DNN,36,LBBB,F1 score,1.0
DNN,36,SB,Precision,0.6666666666666666
DNN,36,SB,Recall,0.8
DNN,36,SB,Specificity,0.991421568627451
DNN,36,SB,F1 score,0.7500000000000001
DNN,36,AF,Precision,1.0
DNN,36,AF,Recall,0.5384615384615384
DNN,36,AF,Specificity,1.0
DNN,36,AF,F1 score,0.7000000000000001
DNN,36,ST,Precision,0.8666666666666667
DNN,36,ST,Recall,0.9166666666666666
DNN,36,ST,Specificity,0.9936628643852978
DNN,36,ST,F1 score,0.9090909090909091
DNN,37,1dAVb,Precision,0.7391304347826086
DNN,37,1dAVb,Recall,0.8333333333333334
DNN,37,1dAVb,Specificity,0.9899244332493703
DNN,37,1dAVb,F1 score,0.8125
DNN,37,RBBB,Precision,0.8
DNN,37,RBBB,Recall,1.0
DNN,37,RBBB,Specificity,0.9899623588456713
DNN,37,RBBB,F1 score,0.888888888888889
DNN,37,LBBB,Precision,1.0
DNN,37,LBBB,Recall,1.0
DNN,37,LBBB,Specificity,1.0
DNN,37,LBBB,F1 score,1.0
DNN,37,SB,Precision,0.6666666666666666
DNN,37,SB,Recall,0.8
DNN,37,SB,Specificity,0.991421568627451
DNN,37,SB,F1 score,0.7500000000000001
DNN,37,AF,Precision,1.0
DNN,37,AF,Recall,0.5384615384615384
DNN,37,AF,Specificity,1.0
DNN,37,AF,F1 score,0.7000000000000001
DNN,37,ST,Precision,0.8666666666666667
DNN,37,ST,Recall,0.9183673469387755
DNN,37,ST,Specificity,0.9936628643852978
DNN,37,ST,F1 score,0.9090909090909091
DNN,38,1dAVb,Precision,0.7407407407407407
DNN,38,1dAVb,Recall,0.8333333333333334
DNN,38,1dAVb,Specificity,0.989937106918239
DNN,38,1dAVb,F1 score,0.8135593220338982
DNN,38,RBBB,Precision,0.8
DNN,38,RBBB,Recall,1.0
DNN,38,RBBB,Specificity,0.9899749373433584
DNN,38,RBBB,F1 score,0.888888888888889
DNN,38,LBBB,Precision,1.0
DNN,38,LBBB,Recall,1.0
DNN,38,LBBB,Specificity,1.0
DNN,38,LBBB,F1 score,1.0
DNN,38,SB,Precision,0.6666666666666666
DNN,38,SB,Recall,0.8
DNN,38,SB,Specificity,0.991421568627451
DNN,38,SB,F1 score,0.7567567567567567
DNN,38,AF,Precision,1.0
DNN,38,AF,Recall,0.5384615384615384
DNN,38,AF,Specificity,1.0
DNN,38,AF,F1 score,0.7000000000000001
DNN,38,ST,Precision,0.868421052631579
DNN,38,ST,Recall,0.92
DNN,38,ST,Specificity,0.9936628643852978
DNN,38,ST,F1 score,0.9090909090909091
DNN,39,1dAVb,Precision,0.7407407407407407
DNN,39,1dAVb,Recall,0.8378378378378378
DNN,39,1dAVb,Specificity,0.9899497487437185
DNN,39,1dAVb,F1 score,0.8135593220338982
DNN,39,RBBB,Precision,0.8
DNN,39,RBBB,Recall,1.0
DNN,39,RBBB,Specificity,0.9899749373433584
DNN,39,RBBB,F1 score,0.888888888888889
DNN,39,LBBB,Precision,1.0
DNN,39,LBBB,Recall,1.0
DNN,39,LBBB,Specificity,1.0
DNN,39,LBBB,F1 score,1.0
DNN,39,SB,Precision,0.6666666666666666
DNN,39,SB,Recall,0.8
DNN,39,SB,Specificity,0.9914320685434517
DNN,39,SB,F1 score,0.7586206896551724
DNN,39,AF,Precision,1.0
DNN,39,AF,Recall,0.5454545454545454
DNN,39,AF,Specificity,1.0
DNN,39,AF,F1 score,0.7058823529411764
DNN,39,ST,Precision,0.868421052631579
DNN,39,ST,Recall,0.92
DNN,39,ST,Specificity,0.9936628643852978
DNN,39,ST,F1 score,0.9090909090909091
DNN,40,1dAVb,Precision,0.7407407407407407
DNN,40,1dAVb,Recall,0.8387096774193549
DNN,40,1dAVb,Specificity,0.9899623588456713
DNN,40,1dAVb,F1 score,0.8135593220338982
DNN,40,RBBB,Precision,0.8043478260869565
DNN,40,RBBB,Recall,1.0
DNN,40,RBBB,Specificity,0.9899874843554443
DNN,40,RBBB,F1 score,0.891566265060241
DNN,40,LBBB,Precision,1.0
DNN,40,LBBB,Recall,1.0
DNN,40,LBBB,Specificity,1.0
DNN,40,LBBB,F1 score,1.0
DNN,40,SB,Precision,0.6666666666666666
DNN,40,SB,Recall,0.8
DNN,40,SB,Specificity,0.9925093632958801
DNN,40,SB,F1 score,0.7586206896551724
DNN,40,AF,Precision,1.0
DNN,40,AF,Recall,0.5454545454545454
DNN,40,AF,Specificity,1.0
DNN,40,AF,F1 score,0.7058823529411764
DNN,40,ST,Precision,0.8695652173913043
DNN,40,ST,Recall,0.92
DNN,40,ST,Specificity,0.9936708860759493
DNN,40,ST,F1 score,0.9113924050632911
DNN,41,1dAVb,Precision,0.7407407407407407
DNN,41,1dAVb,Recall,0.84
DNN,41,1dAVb,Specificity,0.9899623588456713
DNN,41,1dAVb,F1 score,0.8135593220338982
DNN,41,RBBB,Precision,0.8048780487804879
DNN,41,RBBB,Recall,1.0
DNN,41,RBBB,Specificity,0.99
DNN,41,RBBB,F1 score,0.8918918918918919
DNN,41,LBBB,Precision,1.0
DNN,41,LBBB,Recall,1.0
DNN,41,LBBB,Specificity,1.0
DNN,41,LBBB,F1 score,1.0
DNN,41,SB,Precision,0.6666666666666666
DNN,41,SB,Recall,0.8
DNN,41,SB,Specificity,0.9925280199252802
DNN,41,SB,F1 score,0.7586206896551724
DNN,41,AF,Precision,1.0
DNN,41,AF,Recall,0.5454545454545454
DNN,41,AF,Specificity,1.0
DNN,41,AF,F1 score,0.7058823529411764
DNN,41,ST,Precision,0.8695652173913043
DNN,41,ST,Recall,0.92
DNN,41,ST,Specificity,0.9936788874841972
DNN,41,ST,F1 score,0.9113924050632912
DNN,42,1dAVb,Precision,0.7407407407407407
DNN,42,1dAVb,Recall,0.84
DNN,42,1dAVb,Specificity,0.9899874843554443
DNN,42,1dAVb,F1 score,0.8148148148148148
DNN,42,RBBB,Precision,0.8055555555555556
DNN,42,RBBB,Recall,1.0
DNN,42,RBBB,Specificity,0.99
DNN,42,RBBB,F1 score,0.8923076923076924
DNN,42,LBBB,Precision,1.0
DNN,42,LBBB,Recall,1.0
DNN,42,LBBB,Specificity,1.0
DNN,42,LBBB,F1 score,1.0
DNN,42,SB,Precision,0.6666666666666666
DNN,42,SB,Recall,0.8095238095238095
DNN,42,SB,Specificity,0.9925280199252802
DNN,42,SB,F1 score,0.7586206896551724
DNN,42,AF,Precision,1.0
DNN,42,AF,Recall,0.5555555555555556
DNN,42,AF,Specificity,1.0
DNN,42,AF,F1 score,0.7142857142857143
DNN,42,ST,Precision,0.8709677419354839
DNN,42,ST,Recall,0.9210526315789473
DNN,42,ST,Specificity,0.9936788874841972
DNN,42,ST,F1 score,0.9117647058823529
DNN,43,1dAVb,Precision,0.7428571428571429
DNN,43,1dAVb,Recall,0.84
DNN,43,1dAVb,Specificity,0.9899874843554443
DNN,43,1dAVb,F1 score,0.8181818181818181
DNN,43,RBBB,Precision,0.8055555555555556
DNN,43,RBBB,Recall,1.0
DNN,43,RBBB,Specificity,0.9900373599003736
DNN,43,RBBB,F1 score,0.8923076923076924
DNN,43,LBBB,Precision,1.0
DNN,43,LBBB,Recall,1.0
DNN,43,LBBB,Specificity,1.0
DNN,43,LBBB,F1 score,1.0
DNN,43,SB,Precision,0.6666666666666666
DNN,43,SB,Recall,0.8095238095238095
DNN,43,SB,Specificity,0.9925465838509316
DNN,43,SB,F1 score,0.7586206896551724
DNN,43,AF,Precision,1.0
DNN,43,AF,Recall,0.5555555555555556
DNN,43,AF,Specificity,1.0
DNN,43,AF,F1 score,0.7142857142857143
DNN,43,ST,Precision,0.8709677419354839
DNN,43,ST,Recall,0.9210526315789473
DNN,43,ST,Specificity,0.9936788874841972
DNN,43,ST,F1 score,0.9117647058823529
DNN,44,1dAVb,Precision,0.7428571428571429
DNN,44,1dAVb,Recall,0.8421052631578947
DNN,44,1dAVb,Specificity,0.9899874843554443
DNN,44,1dAVb,F1 score,0.8181818181818182
DNN,44,RBBB,Precision,0.8055555555555556
DNN,44,RBBB,Recall,1.0
DNN,44,RBBB,Specificity,0.9900621118012423
DNN,44,RBBB,F1 score,0.8923076923076924
DNN,44,LBBB,Precision,1.0
DNN,44,LBBB,Recall,1.0
DNN,44,LBBB,Specificity,1.0
DNN,44,LBBB,F1 score,1.0
DNN,44,SB,Precision,0.6666666666666666
DNN,44,SB,Recall,0.8125
DNN,44,SB,Specificity,0.9925558312655087
DNN,44,SB,F1 score,0.7586206896551725
DNN,44,AF,Precision,1.0
DNN,44,AF,Recall,0.5555555555555556
DNN,44,AF,Specificity,1.0
DNN,44,AF,F1 score,0.7142857142857143
DNN,44,ST,Precision,0.8717948717948718
DNN,44,ST,Recall,0.9210526315789473
DNN,44,ST,Specificity,0.9936788874841972
DNN,44,ST,F1 score,0.911764705882353
DNN,45,1dAVb,Precision,0.75
DNN,45,1dAVb,Recall,0.8421052631578947
DNN,45,1dAVb,Specificity,0.9899874843554443
DNN,45,1dAVb,F1 score,0.8181818181818182
DNN,45,RBBB,Precision,0.8064516129032258
DNN,45,RBBB,Recall,1.0
DNN,45,RBBB,Specificity,0.9901112484548825
DNN,45,RBBB,F1 score,0.8928571428571428
DNN,45,LBBB,Precision,1.0
DNN,45,LBBB,Recall,1.0
DNN,45,LBBB,Specificity,1.0
DNN,45,LBBB,F1 score,1.0
DNN,45,SB,Precision,0.6666666666666666
DNN,45,SB,Recall,0.8125
DNN,45,SB,Specificity,0.9925558312655087
DNN,45,SB,F1 score,0.7586206896551725
DNN,45,AF,Precision,1.0
DNN,45,AF,Recall,0.5555555555555556
DNN,45,AF,Specificity,1.0
DNN,45,AF,F1 score,0.7142857142857143
DNN,45,ST,Precision,0.8717948717948718
DNN,45,ST,Recall,0.9210526315789473
DNN,45,ST,Specificity,0.9936868686868687
DNN,45,ST,F1 score,0.911764705882353
DNN,46,1dAVb,Precision,0.75
DNN,46,1dAVb,Recall,0.8421052631578947
DNN,46,1dAVb,Specificity,0.99
DNN,46,1dAVb,F1 score,0.819672131147541
DNN,46,RBBB,Precision,0.8095238095238095
DNN,46,RBBB,Recall,1.0
DNN,46,RBBB,Specificity,0.9901112484548825
DNN,46,RBBB,F1 score,0.8947368421052632
DNN,46,LBBB,Precision,1.0
DNN,46,LBBB,Recall,1.0
DNN,46,LBBB,Specificity,1.0
DNN,46,LBBB,F1 score,1.0
DNN,46,SB,Precision,0.6666666666666666
DNN,46,SB,Recall,0.8125
DNN,46,SB,Specificity,0.9925558312655087
DNN,46,SB,F1 score,0.76
DNN,46,AF,Precision,1.0
DNN,46,AF,Recall,0.5555555555555556
DNN,46,AF,Specificity,1.0
DNN,46,AF,F1 score,0.7142857142857143
DNN,46,ST,Precision,0.875
DNN,46,ST,Recall,0.9210526315789473
DNN,46,ST,Specificity,0.9936948297604036
DNN,46,ST,F1 score,0.9142857142857143
DNN,47,1dAVb,Precision,0.75
DNN,47,1dAVb,Recall,0.8421052631578947
DNN,47,1dAVb,Specificity,0.99
DNN,47,1dAVb,F1 score,0.819672131147541
DNN,47,RBBB,Precision,0.8108108108108109
DNN,47,RBBB,Recall,1.0
DNN,47,RBBB,Specificity,0.9910485933503836
DNN,47,RBBB,F1 score,0.8955223880597014
DNN,47,LBBB,Precision,1.0
DNN,47,LBBB,Recall,1.0
DNN,47,LBBB,Specificity,1.0
DNN,47,LBBB,F1 score,1.0
DNN,47,SB,Precision,0.6666666666666666
DNN,47,SB,Recall,0.8125
DNN,47,SB,Specificity,0.9925558312655087
DNN,47,SB,F1 score,0.761904761904762
DNN,47,AF,Precision,1.0
DNN,47,AF,Recall,0.5555555555555556
DNN,47,AF,Specificity,1.0
DNN,47,AF,F1 score,0.7142857142857143
DNN,47,ST,Precision,0.875
DNN,47,ST,Recall,0.9210526315789473
DNN,47,ST,Specificity,0.9936948297604036
DNN,47,ST,F1 score,0.9142857142857143
DNN,48,1dAVb,Precision,0.75
DNN,48,1dAVb,Recall,0.84375
DNN,48,1dAVb,Specificity,0.9900124843945068
DNN,48,1dAVb,F1 score,0.819672131147541
DNN,48,RBBB,Precision,0.8108108108108109
DNN,48,RBBB,Recall,1.0
DNN,48,RBBB,Specificity,0.9910600255427842
DNN,48,RBBB,F1 score,0.8955223880597014
DNN,48,LBBB,Precision,1.0
DNN,48,LBBB,Recall,1.0
DNN,48,LBBB,Specificity,1.0
DNN,48,LBBB,F1 score,1.0
DNN,48,SB,Precision,0.6666666666666666
DNN,48,SB,Recall,0.8125
DNN,48,SB,Specificity,0.9925650557620818
DNN,48,SB,F1 score,0.761904761904762
DNN,48,AF,Precision,1.0
DNN,48,AF,Recall,0.5555555555555556
DNN,48,AF,Specificity,1.0
DNN,48,AF,F1 score,0.7142857142857143
DNN,48,ST,Precision,0.875
DNN,48,ST,Recall,0.9210526315789473
DNN,48,ST,Specificity,0.9936948297604036
DNN,48,ST,F1 score,0.9142857142857143
DNN,49,1dAVb,Precision,0.75
DNN,49,1dAVb,Recall,0.84375
DNN,49,1dAVb,Specificity,0.9900249376558603
DNN,49,1dAVb,F1 score,0.8205128205128205
DNN,49,RBBB,Precision,0.8108108108108109
DNN,49,RBBB,Recall,1.0
DNN,49,RBBB,Specificity,0.9910600255427842
DNN,49,RBBB,F1 score,0.8955223880597014
DNN,49,LBBB,Precision,1.0
DNN,49,LBBB,Recall,1.0
DNN,49,LBBB,Specificity,1.0
DNN,49,LBBB,F1 score,1.0
DNN,49,SB,Precision,0.6666666666666666
DNN,49,SB,Recall,0.8125
DNN,49,SB,Specificity,0.9925650557620818
DNN,49,SB,F1 score,0.761904761904762
DNN,49,AF,Precision,1.0
DNN,49,AF,Recall,0.5555555555555556
DNN,49,AF,Specificity,1.0
DNN,49,AF,F1 score,0.7142857142857143
DNN,49,ST,Precision,0.875
DNN,49,ST,Recall,0.9230769230769231
DNN,49,ST,Specificity,0.9937027707808564
DNN,49,ST,F1 score,0.9142857142857143
DNN,50,1dAVb,Precision,0.75
DNN,50,1dAVb,Recall,0.84375
DNN,50,1dAVb,Specificity,0.9900249376558603
DNN,50,1dAVb,F1 score,0.821917808219178
DNN,50,RBBB,Precision,0.8108108108108109
DNN,50,RBBB,Recall,1.0
DNN,50,RBBB,Specificity,0.9910714285714286
DNN,50,RBBB,F1 score,0.8955223880597014
DNN,50,LBBB,Precision,1.0
DNN,50,LBBB,Recall,1.0
DNN,50,LBBB,Specificity,1.0
DNN,50,LBBB,F1 score,1.0
DNN,50,SB,Precision,0.6666666666666666
DNN,50,SB,Recall,0.8125
DNN,50,SB,Specificity,0.9925742574257426
DNN,50,SB,F1 score,0.7647058823529411
DNN,50,AF,Precision,1.0
DNN,50,AF,Recall,0.5555555555555556
DNN,50,AF,Specificity,1.0
DNN,50,AF,F1 score,0.7142857142857143
DNN,50,ST,Precision,0.875
DNN,50,ST,Recall,0.9230769230769231
DNN,50,ST,Specificity,0.9937106918238994
DNN,50,ST,F1 score,0.9142857142857143
DNN,51,1dAVb,Precision,0.75
DNN,51,1dAVb,Recall,0.8461538461538461
DNN,51,1dAVb,Specificity,0.9900249376558603
DNN,51,1dAVb,F1 score,0.8235294117647058
DNN,51,RBBB,Precision,0.8125
DNN,51,RBBB,Recall,1.0
DNN,51,RBBB,Specificity,0.9910714285714286
DNN,51,RBBB,F1 score,0.896551724137931
DNN,51,LBBB,Precision,1.0
DNN,51,LBBB,Recall,1.0
DNN,51,LBBB,Specificity,1.0
DNN,51,LBBB,F1 score,1.0
DNN,51,SB,Precision,0.6666666666666666
DNN,51,SB,Recall,0.8125
DNN,51,SB,Specificity,0.9925742574257426
DNN,51,SB,F1 score,0.7647058823529412
DNN,51,AF,Precision,1.0
DNN,51,AF,Recall,0.5555555555555556
DNN,51,AF,Specificity,1.0
DNN,51,AF,F1 score,0.7142857142857143
DNN,51,ST,Precision,0.875
DNN,51,ST,Recall,0.9230769230769231
DNN,51,ST,Specificity,0.9937106918238994
DNN,51,ST,F1 score,0.9152542372881356
DNN,52,1dAVb,Precision,0.75
DNN,52,1dAVb,Recall,0.8461538461538461
DNN,52,1dAVb,Specificity,0.9900249376558603
DNN,52,1dAVb,F1 score,0.823529411764706
DNN,52,RBBB,Precision,0.8125
DNN,52,RBBB,Recall,1.0
DNN,52,RBBB,Specificity,0.9910828025477707
DNN,52,RBBB,F1 score,0.896551724137931
DNN,52,LBBB,Precision,1.0
DNN,52,LBBB,Recall,1.0
DNN,52,LBBB,Specificity,1.0
DNN,52,LBBB,F1 score,1.0
DNN,52,SB,Precision,0.6666666666666666
DNN,52,SB,Recall,0.8125
DNN,52,SB,Specificity,0.9925742574257426
DNN,52,SB,F1 score,0.7647058823529412
DNN,52,AF,Precision,1.0
DNN,52,AF,Recall,0.5555555555555556
DNN,52,AF,Specificity,1.0
DNN,52,AF,F1 score,0.7142857142857143
DNN,52,ST,Precision,0.875
DNN,52,ST,Recall,0.9230769230769231
DNN,52,ST,Specificity,0.9937185929648241
DNN,52,ST,F1 score,0.9152542372881356
DNN,53,1dAVb,Precision,0.75
DNN,53,1dAVb,Recall,0.8461538461538461
DNN,53,1dAVb,Specificity,0.9900373599003736
DNN,53,1dAVb,F1 score,0.823529411764706
DNN,53,RBBB,Precision,0.813953488372093
DNN,53,RBBB,Recall,1.0
DNN,53,RBBB,Specificity,0.9910941475826972
DNN,53,RBBB,F1 score,0.8974358974358974
DNN,53,LBBB,Precision,1.0
DNN,53,LBBB,Recall,1.0
DNN,53,LBBB,Specificity,1.0
DNN,53,LBBB,F1 score,1.0
DNN,53,SB,Precision,0.6666666666666666
DNN,53,SB,Recall,0.8181818181818182
DNN,53,SB,Specificity,0.9925742574257426
DNN,53,SB,F1 score,0.7647058823529413
DNN,53,AF,Precision,1.0
DNN,53,AF,Recall,0.5714285714285714
DNN,53,AF,Specificity,1.0
DNN,53,AF,F1 score,0.7272727272727273
DNN,53,ST,Precision,0.8787878787878788
DNN,53,ST,Recall,0.925
